# File generated by CMD 3.2 (http://stev.oapd.inaf.it/cmd) on Wed Apr  3 18:15:55 CEST 2019
# isochrones based on PARSEC release v1.2S + COLIBRI release PR16, as in Marigo et al. 2017
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: DECAM (ABmags)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini logAge Mini int_IMF  Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00049127 8.740 0.2500000000 1.8403258324    0.250 -1.907  3.5966  5.082    0  0.000  0.545     0.00     0.00 -1 -8.97e-16      0.00 7.498e-01 2.497e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.942e-04 9.538 12.846 10.986 9.749 9.303 9.062 8.976
0.00049127 8.740 0.3187299669 1.9889703989    0.319 -1.700  3.6080  5.026    0  0.000  0.545     0.00     0.00 -1 -1.37e-15      0.00 7.494e-01 2.501e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.942e-04 9.020 12.114 10.343 9.190 8.775 8.553 8.473
0.00049127 8.740 0.3221187294 1.9952001572    0.322 -1.689  3.6085  5.021    0  0.000  0.545     0.00     0.00 -1  -1.4e-15      0.00 7.495e-01 2.500e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.942e-04 8.992 12.080 10.311 9.161 8.747 8.525 8.446
0.00049127 8.740 0.3361783028 2.0201644897    0.336 -1.658  3.6106  5.017    0  0.000  0.545     0.00     0.00 -1 -1.48e-15      0.00 7.497e-01 2.498e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.943e-04 8.915 11.970 10.214 9.078 8.670 8.451 8.372
0.00049127 8.740 0.3499999940 2.0434174538    0.350 -1.626  3.6126  5.010    0  0.000  0.545     0.00     0.00 -1 -1.57e-15      0.00 7.499e-01 2.496e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.943e-04 8.834 11.857 10.113 8.991 8.588 8.371 8.294
0.00049127 8.740 0.3726361990 2.0790314674    0.373 -1.555  3.6177  4.987    0  0.000  0.545     0.00     0.00 -1 -1.84e-15      0.00 7.499e-01 2.496e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.943e-04 8.658 11.603 9.889 8.800 8.410 8.201 8.126
0.00049127 8.740 0.4000000060 2.1185026169    0.400 -1.473  3.6230  4.958    0  0.000  0.545     0.00     0.00 -1 -2.22e-15      0.00 7.504e-01 2.491e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.942e-04 8.454 11.317 9.634 8.582 8.205 8.004 7.932
0.00049127 8.740 0.4333231747 2.1620771885    0.433 -1.361  3.6336  4.922    0  0.000  0.545     0.00     0.00 -1 -2.87e-15      0.00 7.504e-01 2.491e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.942e-04 8.173 10.882 9.257 8.272 7.922 7.737 7.670
0.00049127 8.740 0.4500000179 2.1822810173    0.450 -1.310  3.6389  4.909    0  0.000  0.545     0.00     0.00 -1 -3.22e-15      0.00 7.504e-01 2.491e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.943e-04 8.046 10.679 9.081 8.130 7.793 7.616 7.551
0.00049127 8.740 0.5000000000 2.2374541759    0.500 -1.136  3.6610  4.869    0  0.000  0.545     0.00     0.00 -1 -4.78e-15      0.00 7.504e-01 2.491e-01 8.887e-05 2.398e-05 2.175e-04 -1.000 4.943e-04 7.609 9.919 8.454 7.634 7.351 7.207 7.154
0.00049127 8.740 0.5500000715 2.2836585045    0.550 -0.962  3.6840  4.828    0  0.000  0.545     0.00     0.00 -1 -7.13e-15      0.00 7.521e-01 2.475e-01 8.833e-05 2.384e-05 2.161e-04 -1.000 4.943e-04 7.174 9.139 7.850 7.151 6.916 6.803 6.762
0.00049127 8.740 0.6000000238 2.3211214542    0.600 -0.794  3.7063  4.787    0  0.000  0.545     0.00     0.00 -1 -1.05e-14      0.00 7.526e-01 2.469e-01 8.817e-05 2.379e-05 2.157e-04 -1.000 4.943e-04 6.755 8.400 7.303 6.703 6.508 6.423 6.394
0.00049127 8.740 0.6499999762 2.3520355225    0.650 -0.632  3.7290  4.751    1  0.000  0.545     0.00     0.00 -1 -1.53e-14      0.00 7.532e-01 2.463e-01 8.795e-05 2.373e-05 2.152e-04 -1.000 4.943e-04 6.349 7.702 6.795 6.287 6.129 6.069 6.052
0.00049127 8.740 0.6846985817 2.3704643250    0.685 -0.525  3.7453  4.731    1  0.000  0.545     0.00     0.00 -1 -1.95e-14      0.00 7.538e-01 2.457e-01 8.777e-05 2.368e-05 2.148e-04 -1.000 4.943e-04 6.082 7.260 6.470 6.025 5.891 5.848 5.839
0.00049127 8.740 0.6999999881 2.3779268265    0.700 -0.479  3.7522  4.723    1  0.000  0.545     0.00     0.00 -1 -2.16e-14      0.00 7.541e-01 2.454e-01 8.768e-05 2.365e-05 2.146e-04 -1.000 4.943e-04 5.968 7.079 6.334 5.915 5.792 5.756 5.751
0.00049127 8.740 0.7015914321 2.3786814213    0.702 -0.474  3.7529  4.722    1  0.000  0.545     0.00     0.00 -1 -2.19e-14      0.00 7.542e-01 2.453e-01 8.763e-05 2.365e-05 2.146e-04 -1.000 4.943e-04 5.956 7.061 6.320 5.904 5.782 5.747 5.741
0.00049127 8.740 0.7500000000 2.3998889923    0.750 -0.336  3.7738  4.696    1  0.000  0.538     0.00     0.00 -1    -3e-14      0.00 7.554e-01 2.441e-01 8.612e-05 2.352e-05 2.136e-04 -1.000 4.943e-04 5.610 6.554 5.920 5.578 5.486 5.471 5.474
0.00049127 8.740 0.8000000119 2.4187245369    0.800 -0.204  3.7905  4.659    1  0.000  0.537     0.00     0.00 -1 -4.11e-14      0.00 7.580e-01 2.415e-01 8.532e-05 2.331e-05 2.117e-04 -1.000 4.684e-04 5.280 6.126 5.553 5.266 5.198 5.200 5.209
0.00049127 8.740 0.8500000238 2.4350347519    0.850 -0.078  3.8058  4.621    1  0.000  0.537     0.00     0.00 -1 -5.56e-14      0.00 7.588e-01 2.408e-01 8.529e-05 2.330e-05 2.117e-04 -1.000 4.583e-04 4.966 5.745 5.208 4.969 4.923 4.939 4.954
0.00049127 8.740 0.8999999762 2.4492788315    0.900  0.041  3.8203  4.584    1  0.000  0.537     0.00     0.00 -1 -7.42e-14      0.00 7.590e-01 2.406e-01 8.529e-05 2.330e-05 2.118e-04 -1.000 4.537e-04 4.668 5.395 4.880 4.685 4.661 4.691 4.710
0.00049127 8.740 0.9499999881 2.4618122578    0.950  0.153  3.8348  4.554    1  0.000  0.537     0.00     0.00 -1 -9.65e-14      0.00 7.591e-01 2.404e-01 8.525e-05 2.329e-05 2.117e-04 -1.000 4.937e-04 4.389 5.074 4.570 4.419 4.417 4.461 4.485
0.00049127 8.740 1.0000000000 2.4729156494    1.000  0.258  3.8496  4.531    1  0.000  0.537     0.00     0.00 -1 -1.23e-13      0.00 7.590e-01 2.406e-01 8.528e-05 2.330e-05 2.117e-04 -1.000 4.514e-04 4.126 4.777 4.276 4.170 4.192 4.249 4.277
0.00049127 8.740 1.0499999523 2.4828116894    1.050  0.357  3.8654  4.516    1  0.000  0.537     0.00     0.00 -1 -1.43e-13      0.00 7.592e-01 2.403e-01 8.519e-05 2.328e-05 2.115e-04 -1.000 4.942e-04 3.878 4.498 3.994 3.936 3.984 4.056 4.087
0.00049127 8.740 1.0740066767 2.4871883392    1.074  0.402  3.8741  4.515    1  0.000  0.537     0.00     0.00 -1 -1.51e-13      0.00 7.594e-01 2.401e-01 8.514e-05 2.326e-05 2.114e-04 -1.000 4.866e-04 3.764 4.371 3.863 3.831 3.894 3.973 4.006
0.00049127 8.740 1.1000000238 2.4916803837    1.100  0.451  3.8834  4.514    1  0.000  0.537     0.00     0.00 -1  -1.6e-13      0.00 7.596e-01 2.400e-01 8.511e-05 2.325e-05 2.113e-04 -1.000 4.644e-04 3.644 4.236 3.724 3.721 3.800 3.887 3.920
0.00049127 8.740 1.1495721340 2.4996030331    1.149  0.539  3.9026  4.522    1  0.000  0.537     0.00     0.00 -1 -1.75e-13      0.00 7.598e-01 2.397e-01 8.503e-05 2.323e-05 2.112e-04 -1.000 4.940e-04 3.423 3.992 3.470 3.526 3.639 3.739 3.774
0.00049127 8.740 1.1499999762 2.4996678829    1.150  0.540  3.9028  4.522    1  0.000  0.537     0.00     0.00 -1 -1.75e-13      0.00 7.598e-01 2.397e-01 8.503e-05 2.323e-05 2.112e-04 -1.000 4.943e-04 3.421 3.990 3.467 3.524 3.637 3.737 3.772
0.00049127 8.740 1.1878302097 2.5052003860    1.187  0.604  3.9169  4.528    1  0.000  0.537     0.00     0.00 -1 -1.84e-13      0.00 7.601e-01 2.395e-01 8.498e-05 2.322e-05 2.111e-04 -1.000 4.941e-04 3.260 3.817 3.289 3.389 3.526 3.635 3.671
0.00049127 8.740 1.2000000477 2.5068950653    1.200  0.624  3.9214  4.530    1  0.000  0.537     0.00     0.00 -1 -1.87e-13      0.00 7.601e-01 2.394e-01 8.497e-05 2.322e-05 2.110e-04 -1.000 4.940e-04 3.209 3.763 3.234 3.348 3.492 3.603 3.640
0.00049127 8.740 1.2500000000 2.5134611130    1.250  0.705  3.9390  4.537    1  0.000  0.537     0.00     0.00 -1 -1.97e-13      0.00 7.604e-01 2.391e-01 8.489e-05 2.320e-05 2.108e-04 -1.000 4.409e-04 3.006 3.561 3.032 3.198 3.368 3.487 3.525
0.00049127 8.740 1.2999999523 2.5194499493    1.300  0.784  3.9558  4.544    1  0.000  0.537     0.00     0.00 -1 -2.04e-13      0.00 7.607e-01 2.388e-01 8.481e-05 2.318e-05 2.106e-04 -1.000 4.942e-04 2.811 3.374 2.858 3.066 3.257 3.382 3.422
0.00049127 8.740 1.3500000238 2.5249314308    1.350  0.861  3.9720  4.548    1  0.000  0.537     0.00     0.00 -1 -2.08e-13      0.00 7.609e-01 2.386e-01 8.475e-05 2.316e-05 2.105e-04 -1.000 4.943e-04 2.619 3.191 2.702 2.942 3.150 3.281 3.323
0.00049127 8.740 1.3789132833 2.5278935432    1.379  0.904  3.9810  4.550    1  0.000  0.537     0.00     0.00 -1 -2.08e-13      0.00 7.611e-01 2.384e-01 8.470e-05 2.315e-05 2.104e-04 -1.000 4.481e-04 2.510 3.091 2.620 2.875 3.090 3.224 3.269
0.00049127 8.740 1.3999999762 2.5299651623    1.400  0.935  3.9874  4.551    1  0.000  0.537     0.00     0.00 -1 -2.08e-13      0.00 7.612e-01 2.383e-01 8.468e-05 2.314e-05 2.103e-04 -1.000 4.294e-04 2.432 3.019 2.562 2.826 3.047 3.184 3.230
0.00049127 8.740 1.4500000477 2.5346016884    1.450  1.007  4.0020  4.552    1  0.000  0.537     0.00     0.00 -1 -2.01e-13      0.00 7.614e-01 2.381e-01 8.462e-05 2.312e-05 2.102e-04 -1.000 4.942e-04 2.252 2.856 2.436 2.718 2.949 3.091 3.141
0.00049127 8.740 1.4759004116 2.5368618965    1.476  1.044  4.0091  4.552    1  0.000  0.537     0.00     0.00 -1 -1.92e-13      0.00 7.615e-01 2.380e-01 8.459e-05 2.312e-05 2.101e-04 -1.000 4.942e-04 2.161 2.776 2.375 2.665 2.900 3.045 3.096
0.00049127 8.740 1.5000000000 2.5388846397    1.500  1.077  4.0155  4.551    1  0.000  0.537     0.00     0.00 -1 -1.86e-13      0.00 7.616e-01 2.379e-01 8.457e-05 2.311e-05 2.101e-04 -1.000 4.943e-04 2.078 2.703 2.319 2.616 2.855 3.001 3.055
0.00049127 8.740 1.5132639408 2.5399663448    1.514  1.095  4.0190  4.551    1  0.000  0.537     0.00     0.00 -1 -1.78e-13      0.00 7.617e-01 2.378e-01 8.455e-05 2.311e-05 2.100e-04 -1.000 4.943e-04 2.032 2.664 2.288 2.589 2.830 2.977 3.032
0.00049127 8.740 1.5499999523 2.5428512096    1.550  1.146  4.0284  4.548    1  0.000  0.537     0.00     0.00 -1 -1.61e-13      0.00 7.618e-01 2.377e-01 8.452e-05 2.310e-05 2.100e-04 -1.000 4.943e-04 1.906 2.556 2.205 2.515 2.760 2.911 2.968
0.00049127 8.740 1.5862827301 2.5455503464    1.586  1.195  4.0373  4.545    1  0.000  0.537     0.00     0.00 -1 -1.33e-13      0.00 7.620e-01 2.376e-01 8.448e-05 2.309e-05 2.099e-04 -1.000 4.227e-04 1.784 2.454 2.125 2.443 2.692 2.846 2.906
0.00049127 8.740 1.6000000238 2.5465342999    1.600  1.213  4.0406  4.543    1  0.000  0.537     0.00     0.00 -1 -1.24e-13      0.00 7.621e-01 2.376e-01 8.447e-05 2.309e-05 2.099e-04 -1.000 3.961e-04 1.737 2.416 2.095 2.416 2.666 2.821 2.882
0.00049127 8.740 1.6492221355 2.5499100685    1.649  1.279  4.0520  4.537    1  0.000  0.537     0.00     0.00 -1 -1.83e-30      0.00 7.622e-01 2.373e-01 8.442e-05 2.307e-05 2.097e-04 -1.000 4.927e-04 1.573 2.282 1.988 2.317 2.572 2.731 2.796
0.00049127 8.740 1.6499999762 2.5499615669    1.650  1.280  4.0522  4.537    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.622e-01 2.373e-01 8.442e-05 2.307e-05 2.097e-04 -1.000 4.943e-04 1.571 2.280 1.986 2.315 2.571 2.730 2.794
0.00049127 8.740 1.6915408373 2.5526325703    1.691  1.334  4.0613  4.529    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.623e-01 2.372e-01 8.439e-05 2.307e-05 2.097e-04 -1.000 4.943e-04 1.434 2.169 1.896 2.231 2.490 2.652 2.719
0.00049127 8.740 1.6999427080 2.5531547070    1.700  1.345  4.0631  4.527    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.624e-01 2.371e-01 8.438e-05 2.307e-05 2.097e-04 -1.000 4.942e-04 1.407 2.147 1.877 2.214 2.474 2.637 2.704
0.00049127 8.740 1.7199348211 2.5543732643    1.719  1.371  4.0672  4.523    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.624e-01 2.371e-01 8.437e-05 2.306e-05 2.096e-04 -1.000 4.942e-04 1.342 2.095 1.834 2.173 2.434 2.599 2.667
0.00049127 8.740 1.7498853207 2.5561389923    1.749  1.410  4.0729  4.514    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.625e-01 2.370e-01 8.435e-05 2.306e-05 2.095e-04 -1.000 4.438e-04 1.244 2.014 1.766 2.109 2.372 2.538 2.609
0.00049127 8.740 1.7775223255 2.5577077866    1.777  1.446  4.0777  4.504    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.625e-01 2.370e-01 8.434e-05 2.305e-05 2.096e-04 -1.000 4.507e-04 1.155 1.940 1.702 2.048 2.313 2.481 2.553
0.00049127 8.740 1.7998279333 2.5589337349    1.799  1.475  4.0813  4.495    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.625e-01 2.370e-01 8.434e-05 2.305e-05 2.095e-04 -1.000 4.940e-04 1.083 1.879 1.648 1.997 2.263 2.432 2.505
0.00049127 8.740 1.8077356815 2.5593600273    1.807  1.485  4.0825  4.492    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.626e-01 2.369e-01 8.433e-05 2.305e-05 2.095e-04 -1.000 4.940e-04 1.057 1.857 1.629 1.979 2.245 2.415 2.488
0.00049127 8.740 1.8497706652 2.5615556240    1.849  1.540  4.0883  4.470    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.627e-01 2.369e-01 8.431e-05 2.304e-05 2.095e-04 -1.000 4.748e-04 0.921 1.738 1.523 1.876 2.145 2.317 2.391
0.00049127 8.740 1.8794940710 2.5630402565    1.879  1.578  4.0918  4.453    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.627e-01 2.368e-01 8.430e-05 2.304e-05 2.095e-04 -1.000 4.639e-04 0.825 1.654 1.446 1.801 2.071 2.244 2.319
0.00049127 8.740 1.8997131586 2.5640194416    1.899  1.604  4.0938  4.439    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.627e-01 2.368e-01 8.430e-05 2.304e-05 2.094e-04 -1.000 4.460e-04 0.760 1.594 1.391 1.747 2.018 2.192 2.267
0.00049127 8.740 1.9194892645 2.5649545193    1.919  1.630  4.0955  4.425    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.627e-01 2.369e-01 8.430e-05 2.304e-05 2.094e-04 -1.000 3.994e-04 0.696 1.535 1.337 1.694 1.965 2.139 2.215
0.00049127 8.740 1.9496560097 2.5663387775    1.950  1.670  4.0974  4.400    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.627e-01 2.369e-01 8.431e-05 2.304e-05 2.095e-04 -1.000 3.962e-04 0.596 1.440 1.247 1.605 1.877 2.052 2.128
0.00049127 8.740 1.9502652884 2.5663664341    1.950  1.670  4.0974  4.399    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.627e-01 2.369e-01 8.431e-05 2.304e-05 2.095e-04 -1.000 3.973e-04 0.594 1.438 1.245 1.604 1.875 2.050 2.127
0.00049127 8.740 1.9918447733 2.5681943893    1.993  1.725  4.0988  4.359    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.626e-01 2.369e-01 8.433e-05 2.305e-05 2.095e-04 -1.000 4.936e-04 0.456 1.302 1.115 1.474 1.747 1.921 1.998
0.00049127 8.740 1.9995985031 2.5685255527    2.000  1.736  4.0988  4.350    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.626e-01 2.369e-01 8.433e-05 2.305e-05 2.095e-04 -1.000 4.935e-04 0.430 1.275 1.089 1.448 1.721 1.894 1.972
0.00049127 8.740 2.0263876915 2.5696475506    2.027  1.772  4.0984  4.319    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.626e-01 2.369e-01 8.433e-05 2.305e-05 2.096e-04 -1.000 4.939e-04 0.340 1.180 0.997 1.356 1.628 1.801 1.879
0.00049127 8.740 2.0495409966 2.5705900192    2.050  1.804  4.0971  4.286    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.626e-01 2.369e-01 8.434e-05 2.305e-05 2.096e-04 -1.000 4.942e-04 0.260 1.092 0.910 1.268 1.540 1.712 1.789
0.00049127 8.740 2.0722434521 2.5714907646    2.072  1.836  4.0953  4.252    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.625e-01 2.370e-01 8.435e-05 2.306e-05 2.096e-04 -1.000 4.940e-04 0.181 1.002 0.821 1.178 1.450 1.620 1.698
0.00049127 8.740 2.0994837284 2.5725419521    2.099  1.874  4.0919  4.205    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.625e-01 2.370e-01 8.437e-05 2.306e-05 2.097e-04 -1.000 4.936e-04 0.085 0.888 0.706 1.062 1.332 1.500 1.577
0.00049127 8.740 2.1058874130 2.5727846622    2.105  1.883  4.0911  4.194    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.625e-01 2.370e-01 8.438e-05 2.306e-05 2.097e-04 -1.000 4.935e-04 0.062 0.861 0.678 1.034 1.305 1.471 1.549
0.00049127 8.740 2.1341125965 2.5738339424    2.133  1.926  4.0849  4.133    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.623e-01 2.372e-01 8.441e-05 2.307e-05 2.097e-04 -1.000 4.894e-04 -0.044 0.726 0.540 0.893 1.161 1.323 1.400
0.00049127 8.740 2.1494266987 2.5743899345    2.149  1.949  4.0810  4.097    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.622e-01 2.373e-01 8.443e-05 2.308e-05 2.098e-04 -1.000 4.942e-04 -0.102 0.650 0.461 0.812 1.079 1.238 1.315
0.00049127 8.740 2.1597855091 2.5747611523    2.159  1.965  4.0782  4.072    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.622e-01 2.373e-01 8.444e-05 2.308e-05 2.098e-04 -1.000 4.934e-04 -0.142 0.597 0.406 0.755 1.022 1.179 1.255
0.00049127 8.740 2.1819610596 2.5755417347    2.181  2.003  4.0717  4.013    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.621e-01 2.374e-01 8.447e-05 2.309e-05 2.098e-04 -1.000 4.942e-04 -0.237 0.473 0.277 0.624 0.888 1.040 1.116
0.00049127 8.740 2.1904952526 2.5758373737    2.190  2.018  4.0703  3.993    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.375e-01 8.448e-05 2.309e-05 2.099e-04 -1.000 4.769e-04 -0.276 0.427 0.231 0.577 0.840 0.991 1.067
0.00049127 8.740 2.1977460384 2.5760862827    2.197  2.038  4.0782  4.007    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.375e-01 8.450e-05 2.309e-05 2.099e-04 -1.000 4.935e-04 -0.325 0.408 0.223 0.573 0.839 0.995 1.072
0.00049127 8.740 2.1993689537 2.5761418343    2.199  2.042  4.0800  4.010    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.375e-01 8.450e-05 2.309e-05 2.099e-04 -1.000 4.942e-04 -0.336 0.404 0.222 0.573 0.840 0.996 1.074
0.00049127 8.740 2.2002928257 2.5761733055    2.199  2.045  4.0810  4.012    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.375e-01 8.450e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.342 0.401 0.221 0.572 0.840 0.997 1.075
0.00049127 8.740 2.2026743889 2.5762546062    2.202  2.058  4.0911  4.039    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.375e-01 8.450e-05 2.309e-05 2.100e-04 -1.000 4.942e-04 -0.375 0.409 0.242 0.598 0.869 1.032 1.111
0.00049127 8.740 2.2036356926 2.5762872696    2.203  2.071  4.1015  4.067    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.375e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.409 0.418 0.264 0.625 0.900 1.069 1.149
0.00049127 8.740 2.2041068077 2.5763032436    2.203  2.088  4.1116  4.092    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.375e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.449 0.420 0.278 0.645 0.922 1.097 1.179
0.00049127 8.740 2.2043876648 2.5763127804    2.204  2.104  4.1201  4.110    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.376e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.489 0.416 0.285 0.656 0.936 1.115 1.199
0.00049127 8.740 2.2044582367 2.5763151646    2.204  2.108  4.1223  4.115    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.376e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.499 0.415 0.287 0.659 0.939 1.119 1.203
0.00049127 8.740 2.2045710087 2.5763189793    2.204  2.090  4.1152  4.104    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.376e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.454 0.430 0.293 0.662 0.939 1.116 1.199
0.00049127 8.740 2.2046890259 2.5763230324    2.204  2.082  4.1057  4.074    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.620e-01 2.376e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.434 0.410 0.261 0.625 0.900 1.072 1.153
0.00049127 8.740 2.2048494816 2.5763285160    2.204  2.094  4.0938  4.014    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.466 0.325 0.165 0.523 0.795 0.959 1.038
0.00049127 8.740 2.2050757408 2.5763361454    2.204  2.119  4.0812  3.939    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.943e-04 -0.527 0.210 0.037 0.389 0.656 0.812 0.890
0.00049127 8.740 2.2053587437 2.5763459206    2.205  2.137  4.0685  3.870    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.574 0.111 -0.077 0.268 0.532 0.679 0.756
0.00049127 8.740 2.2056970596 2.5763573647    2.205  2.150  4.0557  3.806    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.605 0.028 -0.174 0.164 0.423 0.561 0.636
0.00049127 8.740 2.2060816288 2.5763704777    2.205  2.159  4.0426  3.745    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.451e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.628 -0.044 -0.263 0.068 0.321 0.452 0.524
0.00049127 8.740 2.2064888477 2.5763843060    2.206  2.166  4.0294  3.685    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.452e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.645 -0.108 -0.346 -0.023 0.226 0.348 0.418
0.00049127 8.740 2.2068939209 2.5763978958    2.206  2.171  4.0161  3.627    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.452e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.659 -0.164 -0.422 -0.108 0.136 0.249 0.316
0.00049127 8.740 2.2072789669 2.5764110088    2.206  2.175  4.0029  3.570    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.452e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.669 -0.213 -0.493 -0.188 0.050 0.154 0.218
0.00049127 8.740 2.2076327801 2.5764229298    2.207  2.178  3.9897  3.514    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.452e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.676 -0.254 -0.559 -0.263 -0.031 0.065 0.124
0.00049127 8.740 2.2079517841 2.5764336586    2.207  2.180  3.9766  3.460    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.452e-05 2.310e-05 2.100e-04 -1.000 4.943e-04 -0.681 -0.282 -0.615 -0.332 -0.107 -0.019 0.037
0.00049127 8.740 2.2082364559 2.5764434338    2.207  2.182  3.9636  3.407    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.452e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.684 -0.299 -0.663 -0.395 -0.178 -0.097 -0.045
0.00049127 8.740 2.2084896564 2.5764520168    2.208  2.182  3.9507  3.355    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.619e-01 2.376e-01 8.452e-05 2.310e-05 2.100e-04 -1.000 4.942e-04 -0.685 -0.310 -0.701 -0.450 -0.244 -0.170 -0.121
